Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Afternoon Delight - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,124.9149747,9.352562453,16,,13.35622995,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Animal Face - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,340.1607923,23.38140613,17,,14.54834625,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Animal Scout - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,93.30171966,7.01442184,16.25,,13.30141269,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Brownie Scout - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,15.254416,1.169070307,16,,13.04833072,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Captain Z - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,58.74885941,4.676281226,16,,12.5631579,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Cheddar Cheeze - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,211.8495306,15.19791399,16.25,,13.93938212,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - GMO Spice - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,228.3802248,16.36698429,17,,13.95371443,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Mystic Mint - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,61.33485355,4.676281226,16.25,,13.11616017,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - GrapeMO - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,195.2069758,8.183492146,26,,23.85375,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Lemon Fresh - Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,221.3555004,5.845351533,42,,37.86863787,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Mimosa - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1527.624941,39.74839042,42.58823529,,38.43237235,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Zesty Parm - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,295.6793571,12.85977337,26,,22.99257915,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Alien Kush - Blunt, 2g, 1 Count",2g,4/1/2026,334.4789951,14.02884368,28,23.45,23.84223552,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Cookie Cake - Blunt, 2g, 1 Count",2g,4/1/2026,140.5318649,5.845351533,28,23.8,24.04164473,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Frosted Kush - Blunt, 2g, 1 Count",2g,4/1/2026,188.7382175,8.183492146,28,23.1,23.06328571,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Kush & OJ - Blunt, 2g, 1 Count",2g,4/1/2026,230.405973,10.52163276,28,22.96,21.89830973,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Kush & OJ - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,465.4687216,37.41024981,15,12.3,12.44227782,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Alien Kush - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,45.01453941,1.169070307,45,,38.50456139,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Citrus Breath - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,527.7074172,14.02884368,45,37.5,37.61588833,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Cookies N Cream - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,224.2288254,5.845351533,45,36,38.36019513,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Gelato Breath - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,216.3169757,5.845351533,45,36.75,37.00666666,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - MAC Whip - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,738.8700903,19.87419521,45,36.96428571,37.17735901,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Southside Skunk - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,665.569871,17.5360546,45,37.5,37.95436808,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Palitos - Velvet Berry - Pre-Rolled, 0.35g, 10 Count",10x0.35g,4/1/2026,985.942799,25.71954675,45,37.5,38.33437691,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Old Pal,Old Pal,"Old Pal - Tropical MAC - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,746.9544162,59.62258564,15,12.5625,12.52804467,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Other,Generic,"Generic - Hybrid Strain Blends - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,43.75969705,3.50721092,15,,12.47706455,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Other,Generic,"Generic - Sativa Strain Blends - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,116.6925255,9.352562453,15,,12.47706456,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,The Cannabist,Triple 7,"Triple 7 - Cashmere Cream - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,1103.247309,94.69469483,15,12.24,11.65057146,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,The Cannabist,Triple 7,"Triple 7 - Crown Jewel - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,1170.963241,100.8171167,15,12.20192308,11.61472654,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,The Cannabist,Triple 7,"Triple 7 - Pink Gushers - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,384.0321139,32.73396858,15,12,11.73191429,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,The Cannabist,Triple 7,"Triple 7 - Snowball - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,1869.261475,161.5412007,15,12.22727273,11.57142244,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,The Cannabist,gLeaf,"gLeaf - Royal Cookies - Pre-Rolled, 0.50g, 20 Pack",20x0.5g,4/1/2026,570.9219791,5.845351533,110,,97.67111112,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Area 51 II - Pre-Rolled, 0.5g, 2 Count",2x0.5g,4/1/2026,333.2493366,23.38140613,17,,14.25275002,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Fiji Sunset - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,234.3696734,8.183492146,35,,28.63932282,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Guava Cooler - Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,178.3908942,15.19791399,17,,11.73785391,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Tropical Fusion - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,165.5894653,12.85977337,17,,12.87654615,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - White Tangie Haze - Pre-Rolled, 0.50g, 2 Pack",2x0.5g,4/1/2026,247.2498199,17.5360546,17,,14.09951244,,
Cannabist (Henrico),Pre-Rolled,Pre-Rolled,,,Verano,Swift Lifts,"Swift Lifts - Rotten Teeth - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,53.4626017,3.50721092,17,,15.24362319,,
Cannabist (Henrico),Sublinguals,Tinctures,Dropper,,GTI,Dr. Solomon's,"Dr. Solomon's - Doze - Dropper - 5 Count, 45mg THC, 45mg CBN","45mg THC, 45mg CBN",4/1/2026,78.71248957,2.338140613,56,,33.66456625,,
Cannabist (Henrico),Sublinguals,Tinctures,Dropper,,GTI,Dr. Solomon's,"Dr. Solomon's - Tincture - Unwind - 20:1, 25mg THC, 500mg CBD","25mg THC, 500mg CBD",4/1/2026,398.1359631,11.69070307,41,,34.05577583,,
Cannabist (Henrico),Sublinguals,Tinctures,Dropper,,Verano,Avexia,"Avexia - Tincture - 1:1 - 100mg CBN - Peach Ginger, 100mg THC","100mg THC, 100mg CBN",4/1/2026,611.3125338,10.52163276,70,,58.10053893,,
Cannabist (Henrico),Sublinguals,Tinctures,Dropper,,Verano,Avexia,"Avexia - Tincture - 1:1 - Strawberry Orange Cream, 100mg THC, 100mg CBD","100mg THC, 100mg CBD",4/1/2026,112.0869244,2.338140613,69,,47.93848744,,
Cannabist (Henrico),Topicals,Balms/Salves,,,Other,Dharma,Dharma - Muscle Rub,,4/1/2026,773.6048562,17.5360546,50,,44.11510307,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,AiroPro,AiroPro,"AiroPro - Artisan - Berry Bliss - Distillate Cartridge, Berries & Whipped Cream, 500mg, 1 Count",500mg,4/1/2026,189.5875492,4.676281226,50,,40.54237546,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,AiroPro,AiroPro,"AiroPro - Strain Series - Northern Lights - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1286.446112,32.73396858,50,40,39.30003503,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Cranberry Fizz - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1296.951045,17.5360546,85,72.25,73.95911307,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Frosted Sugar Plum - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2705.016513,37.41024981,85,68.94444444,72.30682839,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Lavender Vanilla - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1092.70605,15.19791399,85,69.0625,71.89842308,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Lemon Watermelon - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2768.069619,37.41024981,85,68.60714286,73.9922784,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Maui Mango - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,906.592886,12.85977337,85,68,70.49835638,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Mint Condition - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,84.59779208,1.169070307,85,,72.36330576,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,GTI,&Shine,"&Shine - Fire OG - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,373.765036,8.183492146,55,,45.67304878,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,GTI,&Shine,"&Shine - Ghost Train Haze - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,870.2528698,18.70512491,55,,46.52483605,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,GTI,&Shine,"&Shine - Watermelon Z - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,689.0574157,15.19791399,55,,45.33894692,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Old Pal,Old Pal,"Old Pal - Cosmic OG - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1328.476517,19.87419521,85,70.6,66.84429246,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Old Pal,Old Pal,"Old Pal - Strawnana - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,586.854233,8.183492146,85,72.25,71.71195653,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,The Cannabist,Seed & Strain Cannabis Company,"Seed & Strain Cannabis Company - Clementine Lemon - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,784.7758535,16.36698429,55,46.75,47.94871429,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,The Cannabist,Seed & Strain Cannabis Company,"Seed & Strain Cannabis Company - Greasy Runtz - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,114.4881179,2.338140613,55,,48.96545454,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,The Cannabist,Seed & Strain Cannabis Company,"Seed & Strain Cannabis Company - Super Citrus - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,483.149223,10.52163276,55,44,45.91960526,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,The Cannabist,Seed & Strain Cannabis Company,"Seed & Strain Cannabis Company - Tropical Currant - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,265.9697576,5.845351533,55,,45.50107142,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,The Cannabist,gLeaf,"gLeaf - Crantastic Runtz - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,1640.147295,47.10745445,41,33.11538462,34.81714973,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Blue Dream - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,894.4616263,12.85977337,84,,69.55500696,,
Cannabist (Henrico),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Bombsicle - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1259.055261,18.70512491,84,,67.31071121,,
Cannabist (Henrico),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Cereal Milk - Kit, 1000mg, 1 Count",1000mg,4/1/2026,817.8952644,12.85977337,94,,63.60106363,,
Cannabist (Henrico),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Durban Poison - Kit, 1000mg, 1 Count",1000mg,4/1/2026,611.4679593,9.352562453,84,,65.37972479,,
Cannabist (Henrico),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Apple Fritter - Kit, 2000mg, 1 Count",2000mg,4/1/2026,2122.963469,19.87419521,129,,106.8200974,,
Cannabist (Henrico),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Blue Raz Haze - Kit, 2000mg, 1 Count",2000mg,4/1/2026,2257.969613,22.21233583,129,,101.6538571,,
Cannabist (Henrico),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Sour Tangie - Kit, 2000mg, 1 Count",2000mg,4/1/2026,919.1385408,8.183492146,144,,112.3161756,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Apricot Punch - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,176.2086271,2.338140613,90,,75.36271605,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Blue Dream - Oil Cartridge, 500mg, 1 Count",500mg,4/1/2026,154.8088665,3.50721092,50,,44.14016437,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Jack Herer - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1901.321545,24.55047644,90,72,77.44540313,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - King Louis OG - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,178.8610231,2.338140613,90,,76.49712002,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Maui Waui - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1160.343132,15.19791399,90,72,76.34884187,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Pineapple Express - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,3286.033514,43.25560134,90,72.9,75.96781485,,
Cannabist (Henrico),Vape,Vape Cartridge,Oil Cartridge,,BLOOM,BLOOM,"BLOOM - Skywalker - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,349.7075202,4.676281226,90,72,74.78325261,,
Cannabist (Henrico),Vape,Vape Cartridge,Rosin Cartridge,,The Cannabist,Amber,"Amber - Snowball - Rosin Cartridge, 500mg, 1 Count",500mg,4/1/2026,1257.370783,25.71954675,65,52,48.88775044,,
Cannabist (Henrico),Vape,Vape Cartridge,Rosin Cartridge,,The Cannabist,Amber,"Amber - THaCo - Rosin Cartridge, 500mg, 1 Count",500mg,4/1/2026,739.0518936,19.87419521,65,40,37.18650671,,
Cannabist (Henrico),Vape,Vape Cartridge,Rosin Cartridge,,The Cannabist,Amber,"Amber - The Solution - Rosin Cartridge, 500mg, 1 Count",500mg,4/1/2026,106.1329737,2.338140613,65,,45.39204063,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,AiroPro,AiroPro,"AiroPro - Artisan - Midnight Moon - Distillate Disposable, Black and Blue Berry, 500mg, 1 Count",500mg,4/1/2026,328.2937728,8.183492146,50,40,40.11658678,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,AiroPro,AiroPro,"AiroPro - Strain Series - Blackberry Cobbler - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,281.8586381,7.01442184,50,40,40.18273274,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Cherry on Top - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,469.0495173,12.85977337,50,40,36.47416667,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Cranberry Fizz - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,1335.098882,31.56489828,50,40.625,42.29694866,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Frosted Sugar Plum - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,249.3998042,5.845351533,50,40,42.66634826,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Lemon Watermelon - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,1293.543574,30.39582797,50,40.35714286,42.55661584,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Maui Mango - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,1916.950577,44.76931384,50,40.55555556,42.81840423,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Flower by Edie Parker,Flower by Edie Parker,"Flower by Edie Parker - Mint Condition - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,957.8553222,22.21233583,50,41.25,43.12267424,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Verano,(the) Essence,"(the) Essence - Biscotti - Distillate Disposable, 300mg, 1 Count",300mg,4/1/2026,704.282753,26.88861705,30,,26.19259859,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Verano,(the) Essence,"(the) Essence - Cantaloupe Haze - Distillate Disposable, 300mg, 1 Count",300mg,4/1/2026,1270.90346,49.10095288,30,,25.88347854,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Verano,Savvy,"Savvy - Happy Hour - Summer Melon - Distillate Disposable, 300mg, 1 Count",300mg,4/1/2026,1219.708383,49.10095288,28,,24.84082918,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Verano,Savvy,"Savvy - Kick Back - Fresh Berry - Distillate Disposable, 300mg, 1 Count",300mg,4/1/2026,1099.945866,44.42467165,28,23.8,24.75979732,,
Cannabist (Henrico),Vape,Vape Disposable,Distillate Disposable,,Verano,Savvy,"Savvy - Vacay - Pineapple Mimosa - Distillate Disposable, 300mg, 1 Count",300mg,4/1/2026,1127.118523,45.59374196,28,,24.72090411,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Jack Herer - Oil Disposable, 500mg, 1 Count",500mg,4/1/2026,695.7438612,16.36698429,50,40,42.50898326,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - King Louis - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2189.837915,28.05768736,90,73.5,78.04769819,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - King Louis - Oil Disposable, 500mg, 1 Count",500mg,4/1/2026,362.4319311,8.183492146,50,40,44.28817486,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Maui Waui - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2655.932381,33.90303889,90,73.28571429,78.3390654,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Maui Waui - Oil Disposable, 500mg, 1 Count",500mg,4/1/2026,1301.641203,29.22675766,50,40.83333333,44.53594265,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Pineapple Express - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,3530.388408,45.59374196,90,73.125,77.43142493,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Sky OG - Oil Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2518.986947,32.73396858,90,73.5,76.9533013,,
Cannabist (Henrico),Vape,Vape Disposable,Oil Disposable,,BLOOM,BLOOM,"BLOOM - Sky OG - Oil Disposable, 500mg, 1 Count",500mg,4/1/2026,1098.824411,25.71954675,50,40.71428571,42.72331941,,
Cannabist (Henrico),Vape,Vape Disposable,Rosin Disposable,,BLOOM,BLOOM,"BLOOM - Vaporizers - Rosin Disposable, 500mg, 1 Count",500mg,4/1/2026,186.3644123,4.676281226,50,,39.8531233,,
Cannabist (Richmond),Accessories,Cleaner,,,Other,Formula 420,Formula 420 - Cleaner,,4/1/2026,40.57870075,4.395606246,10.38,8.82,9.231650534,,
Cannabist (Richmond),Accessories,Lighter,Disposable,,Other,Bic,Bic - Lighters,,4/1/2026,87.14223084,38.46155465,2.83,,2.265697048,,
Cannabist (Richmond),Accessories,Lighter,Disposable,,Other,Clipper Lighters,Clipper Lighters - Lighter,,4/1/2026,35.68102767,19.7802281,1.89,,1.803873418,,
Cannabist (Richmond),Accessories,Other,,,Luv Buds,Luv Buds,Luv Buds - Sample / Comp - Hard Good,,4/1/2026,28.28171121,1.098901561,28.3,,25.73634638,,
Cannabist (Richmond),Devices,Grinder,,,Luv Buds,Luv Buds,Luv Buds - Grinder,,4/1/2026,16.92170373,1.098901561,18.87,,15.39874392,,
Cannabist (Richmond),Devices,Grinder,,,Other,Generic,Generic - Grinder,,4/1/2026,192.3187623,13.18681874,14.93666667,8.02,14.58416667,,
Cannabist (Richmond),Devices,Other,,,Luv Buds,Luv Buds,Luv Buds - Screens,,4/1/2026,8.263739742,8.791212491,0.94,,0.94,,
Cannabist (Richmond),Devices,Other,,,Other,Boveda,Boveda - Humidity Packs,,4/1/2026,76.46157064,51.64837339,1.5,1.27,1.480425532,,
Cannabist (Richmond),Devices,Pipe,Chillum,,Luv Buds,Luv Buds,Luv Buds - Chillum,,4/1/2026,59.2824545,18.68132654,9.43,,3.173353582,,
Cannabist (Richmond),Devices,Pipe,Other,,Luv Buds,Luv Buds,Luv Buds - Pipe,,4/1/2026,30.49564032,2.197803123,15.565,,13.8755105,,
Cannabist (Richmond),Devices,Rolling Papers,,,HBI International,Raw,Raw - Papers,,4/1/2026,8.8681356,3.296704684,2.83,2.41,2.69,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Blazy Susan,Blazy Susan - Cones,,4/1/2026,13.92051965,5.494507807,2.83,,2.53353351,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Generic,Generic - Rolling Papers,,4/1/2026,7.929892548,2.197803123,4.135,,3.60809959,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,High Hemp Herbal Wraps,High Hemp Herbal Wraps - Wraps,,4/1/2026,9.251753192,5.494507807,1.89,1.61,1.683818372,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,King Palm,King Palm - Papers,,4/1/2026,20.30865566,7.69231093,2.83,,2.640124125,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Packwraps,Packwraps - Rolling Papers,,4/1/2026,5.782556556,1.098901561,5.66,,5.262124253,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Zig Zag,Zig Zag - Cigar Papers,,4/1/2026,20.14601356,12.08791718,1.89,,1.666624056,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Zig Zag,Zig Zag - Cone,,4/1/2026,20.14498209,9.890114052,2.83,,2.036880665,,
Cannabist (Richmond),Devices,Rolling Papers,,,Other,Zig Zag,Zig Zag - Papers,,4/1/2026,15.69511151,9.890114052,1.89,,1.586949496,,
Cannabist (Richmond),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,AiroPro,AiroPro,AiroPro - Vape Pen,,4/1/2026,178.6094455,19.7802281,20,,9.029695947,,
Cannabist (Richmond),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Luv Buds,Luv Buds,Luv Buds - Vape Pen,,4/1/2026,72.52750305,2.197803123,33,,33,,
Cannabist (Richmond),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,CCELL,CCELL - Vape Pen,,4/1/2026,263.5738885,35.23761558,9.43,8.02,7.479901354,,
