Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Dream N Sour - Live Badder - (1g),1g,4/1/2026,163.4063403,3.740625657,58,,43.68422699,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Ghost Train Haze - Live Badder - (1g),1g,4/1/2026,54.33341892,1.246875219,60,,43.57566667,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Hybrid Strain Blends - Live Badder (Gram)- Badder (1g),1g,4/1/2026,114.8205827,2.493750438,58,,46.04333335,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Jack Herer - Live Badder - (0.5g),0.5g,4/1/2026,151.3924719,3.740625657,65,,40.4725,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - MAC - Live Badder - (0.5g),0.5g,4/1/2026,183.1277952,3.740625657,65,,48.9564613,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Maui Wowie - Live Badder - (0.5g),0.5g,4/1/2026,122.0851968,2.493750438,65,,48.9564613,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Maui Wowie - Live Badder - (1g),1g,4/1/2026,394.4290974,8.728126534,60,,45.19057966,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Modified Raspberries - Live Badder - (0.5g),0.5g,4/1/2026,61.04259841,1.246875219,65,,48.9564613,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Northern Hashplant - Live Badder - (1g),1g,4/1/2026,169.0410417,3.740625657,60,,45.19057965,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Purple Live Budder - Live Badder - (5g),5g,4/1/2026,203.5332024,4.503885631,60,,45.19057966,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Purple Parfait - Live Badder - (0.5g),0.5g,4/1/2026,186.2831577,3.740625657,65,,49.8,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Purple Parfait - Live Badder - (1g),1g,4/1/2026,447.0520711,10.73826173,58,37.7,41.63169816,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Roll One,Roll One - Banana OG - Badder (1g),1g,4/1/2026,399.6858515,9.975001753,55,35.75,40.06875,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Badder,,Trulieve,Roll One,Roll One - Mac V2 - Badder (1g),1g,4/1/2026,236.5945728,6.234376096,55,37.95,37.94999999,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Crumble,,Trulieve,Roll One,Roll One - Member Berry - Crumble (1g),1g,4/1/2026,137.1562741,2.493750438,55,,55,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Crumble,,Trulieve,Roll One,Roll One - Miracle Grove - Crumble - (1g),1g,4/1/2026,59.85001052,1.246875219,48,,48.00000001,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Shatter,,Trulieve,Trulieve,Trulieve - 9lb Hammer - Shatter - (1g),1g,4/1/2026,101.3261131,2.010135193,70,,50.40761112,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Shatter,,Trulieve,Trulieve,Trulieve - Asteroid Belt - Shatter - (1g),1g,4/1/2026,1423.180909,28.23345279,70,,50.40761113,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Shatter,,Trulieve,Trulieve,Trulieve - CBD Strain Blends - Shatter - (1g),1g,4/1/2026,125.7040023,2.493750438,70,,50.40761112,,
Trulieve Milton Dispensary (Milton),Extracts,Resin,Shatter,,Trulieve,Trulieve,Trulieve - Laura's Sweetheart - Shatter - (1g),1g,4/1/2026,1580.109696,33.94527564,70,38.75,46.54873664,,
Trulieve Milton Dispensary (Milton),Extracts,Solventless,Kief,,Trulieve,Roll One,Roll One - Mandarin Sunset - Kief - (1g),1g,4/1/2026,76.13468875,3.740625657,30,21,20.35346376,,
Trulieve Milton Dispensary (Milton),Extracts,Solventless,Kief,,Trulieve,Roll One,Roll One - Member Berry - Kief - (1g),1g,4/1/2026,119.6434364,6.234376096,30,19.5,19.19092377,,
Trulieve Milton Dispensary (Milton),Flower,Shake,,,Trulieve,Roll One,Roll One - Grape Cake - Flower - Shake (14g),14g,4/1/2026,991.55705,16.20937785,90,66.21428571,61.17181419,,
Trulieve Milton Dispensary (Milton),Flower,Shake,,,Trulieve,Roll One,Roll One - Hippie Smacked - Flower - Shake (7g),7g,4/1/2026,747.1433155,21.19687873,50,37.5,35.24779875,,
Trulieve Milton Dispensary (Milton),Flower,Shake,,,Trulieve,Roll One,Roll One - Member Berry - Flower - Shake (14g),14g,4/1/2026,320.4788513,4.987500877,90,,64.25639999,,
Trulieve Milton Dispensary (Milton),Flower,Shake,,,Trulieve,Roll One,Roll One - Mimosa - Flower - Shake (14g),14g,4/1/2026,64.47479659,1.246875219,90,58.5,51.70910096,,
Trulieve Milton Dispensary (Milton),Flower,Shake,,,Trulieve,Roll One,Roll One - Purple Parfait - Flower - Shake (14g),14g,4/1/2026,803.0922599,13.71562741,90,58.5,58.55308225,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Drip,Drip,Drip - Mountain OG - Flower - Whole Buds (14g),14g,4/1/2026,375.269456,3.740625657,145,,100.322644,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Banana OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,444.7375996,11.22187697,55,43.5,39.63130239,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Banana Punch - Flower - Whole Buds (3.5g),3.5g,4/1/2026,285.5911674,7.481251315,55,41.25,38.17425125,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Grape Cake - Flower - Whole Buds (3.5g),3.5g,4/1/2026,278.9009502,7.481251315,55,38.83333333,37.27998679,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Grapes and Cream - Flower - Whole Buds (3.5g),3.5g,4/1/2026,361.1796856,9.491386508,55,,38.05341667,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Kush Mintz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,105.4949589,2.493750438,55,45,42.30373549,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Modified Raspberries - Flower - Whole Buds (3.5g),3.5g,4/1/2026,237.9000021,6.234376096,55,40.66666667,38.15939212,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Cultivar,Cultivar - Northern Hashplant - Flower - Whole Buds (3.5g),3.5g,4/1/2026,94.89572451,2.493750438,55,,38.05341668,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Other,Generic,Generic - Big Love - Flower - Whole Buds (3.5g),3.5g,4/1/2026,128.3363439,3.740625657,45,33.75,34.30879101,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Redemption,Redemption,Redemption - Brass Tacks - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1123.09064,33.70456891,50,33.75,33.32161414,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Redemption,Redemption,Redemption - Juggernaut - Flower - Whole Buds (3.5g),3.5g,4/1/2026,43.13442023,1.246875219,50,,34.59401516,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Dream Hunter - Flower - Whole Buds (3.5g),3.5g,4/1/2026,679.5362753,26.1843796,43.0952381,32.8125,25.95197158,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Dream N Sour - Flower - Whole Buds (28g),28g,4/1/2026,597.701151,3.740625657,280,196,159.7864116,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Dream N Sour - Flower - Whole Buds (3.5g),3.5g,4/1/2026,331.0319195,12.46875219,45,29.25,26.54892121,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Gush Mints - Flower - Whole Buds (14g),14g,4/1/2026,1100.189707,12.74839692,150,106.8855012,86.30023947,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Hippie Crasher - Flower - Whole Buds (14g),14g,4/1/2026,330.016147,3.740625657,150,110,88.22485254,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Jet Fuel Gelato - Flower - Whole Buds (7g),7g,4/1/2026,524.0981945,11.22187697,80,58,46.70325614,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Mac N Cheese - Flower - Whole Buds (3.5g),3.5g,4/1/2026,309.3017093,11.22187697,45,35,27.56238641,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Maui Wowie - Flower - Whole Buds (14g),14g,4/1/2026,407.4927281,4.987500877,150,103.75,81.70278826,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Maui Wowie - Flower - Whole Buds (7g),7g,4/1/2026,499.2751899,9.975001753,80,60,50.05264182,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Miracle Grove - Flower - Whole Buds (3.5g),3.5g,4/1/2026,618.9719457,22.46322294,45,35,27.55490374,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Miracle Grove - Flower - Whole Buds (7g),7g,4/1/2026,710.4192843,14.96250263,80,58.66666667,47.47997724,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Modified Raspberries - Flower - Whole Buds (3.5g),3.5g,4/1/2026,361.3530032,16.48902258,43.86572244,33.96875,21.91476186,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Nutter Fort OG - Flower - Whole Buds (14g),14g,4/1/2026,434.3441045,4.987500877,146.25,108.75,87.08652193,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Nutter Fort OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,479.4551433,19.95000351,40.625,28,24.03283503,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Nutter Fort OG - Flower - Whole Buds (7g),7g,4/1/2026,423.7775795,11.22187697,80,56.8,37.76352037,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Pine Z - Flower - Whole Buds (3.5g),3.5g,4/1/2026,121.5956327,4.987500877,40,,24.38007244,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Pineapple Upside Down Cake - Flower - Whole Buds (28g),28g,4/1/2026,212.7923572,1.246875219,280,,170.6605071,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Purple Parfait - Flower - Whole Buds (14g),14g,4/1/2026,550.9802106,6.234376096,145,,88.3777626,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Purple Parfait - Flower - Whole Buds (3.5g),3.5g,4/1/2026,561.3805509,21.19687873,45,32.97727273,26.48411391,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Purple Parfait - Flower - Whole Buds (7g),7g,4/1/2026,60.79781634,1.246875219,80,,48.76014489,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Raspberry Punch - Flower - Whole Buds (14g),14g,4/1/2026,416.3065433,4.987500877,145,103.9166667,83.46996894,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - Sunset Sherbet x Kush Mints - Flower - Whole Buds (3.5g),3.5g,4/1/2026,618.0084716,23.69062916,45,32.51785714,26.08662131,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - White Buffalo - Flower - Whole Buds (28g),28g,4/1/2026,212.7923572,1.246875219,280,,170.6605071,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - White Buffalo - Flower - Whole Buds (3.5g),3.5g,4/1/2026,157.7294619,5.75076085,45,,27.4275815,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - i79 - Flower - Whole Buds (3.5g),3.5g,4/1/2026,34.36685659,1.246875219,45,35,27.56238641,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - of - Flower - Whole Buds (14g),14g,4/1/2026,113.9959056,1.246875219,150,,91.42527164,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - of - Flower - Whole Buds (3.5g),3.5g,4/1/2026,439.2875178,16.20937785,45,33.75,27.10082533,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Modern Flower,Modern Flower - of - Flower - Whole Buds (7g),7g,4/1/2026,514.1984773,11.22187697,80,55.2,45.82107598,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Roll One,Roll One - Better Biscuits - Flower - Whole Buds (14g),14g,4/1/2026,319.9658882,4.987500877,130,97.5,64.15355026,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Roll One,Roll One - Ghost Train Haze - Flower - Whole Buds (3.5g),3.5g,4/1/2026,857.2302391,42.46943166,35,24.86142261,20.18464118,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Roll One,Roll One - Pineberry - Flower - Whole Buds (3.5g),3.5g,4/1/2026,374.8317073,19.46638826,35,26.25,19.25532884,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Roll One,Roll One - Tropicana Cookies - Flower - Whole Buds (3.5g),3.5g,4/1/2026,284.583254,13.99527214,35,25.0271024,20.33424225,,
Trulieve Milton Dispensary (Milton),Flower,Whole Buds,,,Trulieve,Roll One,Roll One - i79 - Flower - Whole Buds (3.5g),3.5g,4/1/2026,831.0254393,40.7389412,35,25,20.39879817,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Modern Flower,"Modern Flower - Roll One Horchata - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,458.9098623,9.007771262,80,54.70635368,50.94599418,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - Asteroid Belt - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,30.64729571,1.246875219,35,,24.57928046,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - Blueberry Cookies - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,502.5438218,19.95000351,35,27.89285714,25.19016207,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - King Louis XIII - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,278.6519943,7.481251315,55,39.7,37.24670948,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - Orange Creamsicle - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1117.747707,26.46402433,55,47.80769231,42.23649786,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - Slurricane - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,49.40767666,2.010135193,35,,24.57928045,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Distillate Cartridge,,Trulieve,Roll One,"Roll One - Sour Tangie - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,406.3236176,11.22187697,55,37.58333333,36.20816898,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Modern Flower,"Modern Flower - Gush Mints - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,835.3897669,18.70312829,80,50,44.66577751,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Modern Flower,"Modern Flower - Jack Herer - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,445.6378984,8.728126534,80,57.33333333,51.05768078,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Modern Flower,"Modern Flower - Jack Herer - Live Resin Cartridge, 500mg, 1 Count",500mg,4/1/2026,44.5541209,1.246875219,50,40,35.73262201,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Modern Flower,"Modern Flower - Jealousy OG - Live Resin Cartridge, 500mg, 1 Count",500mg,4/1/2026,39.69612164,1.246875219,50,,31.83648294,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Modern Flower,"Modern Flower - Purple Parfait - Live Resin Cartridge, 500mg, 1 Count",500mg,4/1/2026,180.0067344,4.987500877,55,44,36.09156947,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Muse,"Muse - Hybrid Strain Blends - Live Resin Cartridge, 500mg",500mg,4/1/2026,89.1082418,2.493750438,60,40,35.73262201,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Muse,"Muse - Space Age Cake - Live Resin Cartridge, 500mg, 1 Count",500mg,4/1/2026,47.63534597,1.246875219,60,,38.20377953,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Live Resin Cartridge,,Trulieve,Roll One,"Roll One - Asteroid Belt - Live Resin Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,369.4147456,9.975001753,55,42.20833333,37.0340532,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Oil Cartridge,,Trulieve,Roll One,"Roll One - Indica Strain Blends - Oil Cartridge, 500mg, 1 Count",500mg,4/1/2026,54.38652349,2.493750438,35,23.625,21.8091284,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Oil Cartridge,,Trulieve,Roll One,"Roll One - King Louis XIII - Oil Cartridge, 500mg, 1 Count",500mg,4/1/2026,87.12586815,3.740625657,35,24.5,23.29179023,,
Trulieve Milton Dispensary (Milton),Vape,Vape Cartridge,Oil Cartridge,,Trulieve,Roll One,"Roll One - Pink Rozay - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,398.7117295,9.975001753,55,43.75,39.97109368,,
Trulieve Milton Dispensary (Milton),Vape,Vape Disposable,Distillate Disposable,,Trulieve,Roll One,"Roll One - Asteroid Belt - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,354.1072237,8.244511288,65,,42.95066273,,
Trulieve Milton Dispensary (Milton),Vape,Vape Disposable,Distillate Disposable,,Trulieve,Roll One,"Roll One - Laura's Sweetheart - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,354.4856896,8.244511288,65,44.41666667,42.99656792,,
Trulieve Milton Dispensary (Milton),Vape,Vape Disposable,Distillate Disposable,,Trulieve,Roll One,"Roll One - Pink Rozay - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,316.8945223,7.481251315,65,42.25,42.35849178,,
Trulieve Milton Dispensary (Milton),Vape,Vape Disposable,Distillate Disposable,,Trulieve,Roll One,"Roll One - Tangie Dream - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,112.6331169,2.493750438,65,48.75,45.16615423,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Grinder,,,Other,Generic,Generic - Grinder,,4/1/2026,39.56420028,2.218624221,24.5,14.3,17.83276316,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,AiroPro,AiroPro,AiroPro - Vape Pen,,4/1/2026,57.68422976,4.437248443,20,13,13,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,Dr. Dabber,Dr. Dabber - Stella,,4/1/2026,192.3460974,2.218624221,160,104,86.69611356,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,Lookah,Lookah - Vape Pen - Seahorse,,4/1/2026,32.44737924,1.663968166,30,19.5,19.5,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Other,Pulsar,Pulsar - Sirius Wax Vaporizer,,4/1/2026,399.2219615,13.88978758,30,19.5,28.74212145,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Puffco,Puffco,Puffco - Proxy,,4/1/2026,421.8159301,7.21052872,90,58.5,58.5,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Slang,O.pen,O.pen - 2.0 Variable Voltage Battery,,4/1/2026,67.62167486,4.991904498,25,16.25,13.54626774,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Rechargeable Battery,Trulieve,Trulieve,Trulieve - Vape Pen,,4/1/2026,80.28849218,8.319840831,16,13,9.650243774,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Replacement Parts and Accessories,Other,Dr. Dabber,Dr. Dabber - Vape Pen Accessory,,4/1/2026,81.1184481,8.319840831,15,9.75,9.75,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Pen/ Hand Held,Replacement Parts and Accessories,Puffco,Puffco,Puffco - Atomizer,,4/1/2026,108.1579308,2.218624221,75,48.75,48.75000001,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Devices,Vaporizers,Table Top,Concentrate,Puffco,Puffco,Puffco - Peak Pro Smart Dab Rig,,4/1/2026,176.8012414,4.437248443,220,143,39.84479203,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Edibles,Pills,Capsule,,Trulieve,Momenta,"Momenta - Distillate - Capsule - 30 Count, 300mg THC",300mg THC,4/1/2026,507.692373,16.0967187,50,32.64705882,31.54011587,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Edibles,Pills,Capsule,,Trulieve,Momenta,"Momenta - Distillate - Capsule - 30 Count, 500mg THC",500mg THC,4/1/2026,98.39549828,2.218624221,70,45.5,44.34978098,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Edibles,Pills,Capsule,,Trulieve,Momenta,"Momenta - RSO - Capsule - 30 Count, 1500mg THC",1500mg THC,4/1/2026,440.774704,6.101216609,110,77,72.24373961,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Edibles,Pills,Capsule,,Trulieve,Momenta,"Momenta - RSO - Capsule - 30 Count, 750mg THC",750mg THC,4/1/2026,416.6708225,7.21052872,90,60.75,57.78644517,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Oil,RSO,,Trulieve,Momenta,Momenta - Hybrid Strain Blends - RSO - (1g),1g,4/1/2026,566.9269689,16.08502561,60,39.6,35.2456367,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Banana Punch - Live Badder - (1g),1g,4/1/2026,137.8003486,3.327936332,58,40.6,41.40714691,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Ghost Train Haze - Live Badder - (1g),1g,4/1/2026,489.2905788,12.20243322,60,39.75,40.09778787,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Hybrid Strain Blends - Live Badder (Gram)- Badder (1g),1g,4/1/2026,236.2520491,6.101216609,58,37.99,38.72212122,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - MAC - Live Badder - (0.5g),0.5g,4/1/2026,104.3697103,2.218624221,65,45.5,47.04253623,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Maui Wowie - Live Badder - (0.5g),0.5g,4/1/2026,446.9795968,10.53846505,65,42.76315789,42.41410819,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Maui Wowie - Live Badder - (1g),1g,4/1/2026,311.0977049,7.21052872,60,40.2,43.14492279,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Modified Raspberries - Live Badder - (0.5g),0.5g,4/1/2026,538.1634346,12.75708927,65,42.5326087,42.18544083,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Northern Hashplant - Live Badder - (1g),1g,4/1/2026,543.5959322,13.86640138,60,39,39.20237972,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Purple Live Budder - Live Badder - (5g),5g,4/1/2026,497.0756829,12.75708927,60,39,38.96466289,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Purple Parfait - Live Badder - (1g),1g,4/1/2026,504.2380734,12.75708927,58,38.04117647,39.52610684,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Muse,Muse - Tropicana Cookies - Live Badder - (1g),1g,4/1/2026,153.7953525,3.882592388,60,39,39.61151136,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Roll One,Roll One - Banana OG - Badder (1g),1g,4/1/2026,440.0696609,12.20243322,55,35.75,36.0640909,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Roll One,Roll One - Mac V2 - Badder (1g),1g,4/1/2026,297.4343097,8.319840831,55,35.75,35.75,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Badder,,Trulieve,Roll One,Roll One - Pineapple Upside Down Cake - Badder (1g),1g,4/1/2026,397.4387965,10.53846505,55,35.94642857,37.7131579,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Crumble,,Trulieve,Roll One,Roll One - Double Gas - Crumble - (1g),1g,4/1/2026,170.3903402,3.882592388,48,33.6,43.88571428,,
Trulieve Morgantown Dispensary (Granville) (Morgantown),Extracts,Resin,Crumble,,Trulieve,Roll One,Roll One - Mac N Cheese - Crumble - (1g),1g,4/1/2026,45.25993412,1.109312111,48,33.6,40.79999999,,
